Rrs_492_t0,Rrs_665_t0,Rrs_704_t0,Rrs_833_t0,NDVI_t0,NDWI_t0,BG_ratio_t0,GR_ratio_t0,NDAVI_t0,SAVI_t0,GR_diff_t0,TI_t0,WAVI_t0,CI_t0,BR_ratio_t0,RENDVI_t0,REP_t0,NR_ratio_t0,Rrs_443_t1,Rrs_492_t1,Rrs_560_t1,Rrs_665_t1,Rrs_704_t1,Rrs_740_t1,Rrs_783_t1,Rrs_833_t1,Rrs_865_t1,NDVI_t1,NDWI_t1,BG_ratio_t1,GR_ratio_t1,NDAVI_t1,SAVI_t1,GR_diff_t1,TI_t1,WAVI_t1,CI_t1,BR_ratio_t1,RENDVI_t1,REP_t1,NR_ratio_t1,Rrs_492_t2,Rrs_665_t2,Rrs_704_t2,Rrs_833_t2,NDVI_t2,NDWI_t2,BG_ratio_t2,GR_ratio_t2,NDAVI_t2,SAVI_t2,GR_diff_t2,TI_t2,WAVI_t2,CI_t2,BR_ratio_t2,RENDVI_t2,REP_t2,NR_ratio_t2,Rrs_492_t3,Rrs_665_t3,Rrs_704_t3,Rrs_833_t3,NDVI_t3,NDWI_t3,BG_ratio_t3,GR_ratio_t3,NDAVI_t3,SAVI_t3,GR_diff_t3,TI_t3,WAVI_t3,CI_t3,BR_ratio_t3,RENDVI_t3,REP_t3,NR_ratio_t3,Rrs_492_mean,Rrs_492_std,Rrs_492_range,Rrs_665_mean,Rrs_665_std,Rrs_665_range,Rrs_704_mean,Rrs_704_std,Rrs_704_range,Rrs_833_mean,Rrs_833_std,Rrs_833_range,NDVI_mean,NDVI_std,NDVI_range,NDWI_mean,NDWI_std,NDWI_range,BG_ratio_mean,BG_ratio_std,BG_ratio_range,GR_ratio_mean,GR_ratio_std,GR_ratio_range,NDAVI_mean,NDAVI_std,NDAVI_range,SAVI_mean,SAVI_std,SAVI_range,GR_diff_mean,GR_diff_std,GR_diff_range,TI_mean,TI_std,TI_range,WAVI_mean,WAVI_std,WAVI_range,CI_mean,CI_std,CI_range,BR_ratio_mean,BR_ratio_std,BR_ratio_range,RENDVI_mean,RENDVI_std,RENDVI_range,REP_mean,REP_std,REP_range,NR_ratio_mean,NR_ratio_std,NR_ratio_range,class_id,class,region,x_coord,y_coord
0.013304396,0.00558924,0.004477622,0.0029372459,-0.17759514,0.5827895,0.8984301,2.649458,0.4519739,0.026573643,0.009219242,0.3774348,0.08025253,0.053501688,2.3803544,-0.11042339,0.0037856037,0.6983751,0.016566763,0.01778263,0.019164167,0.00752232,0.006341111,0.0050661336,0.003475367,0.0033156313,0.0031041936,-0.41576403,0.7212012,0.92791,2.5476372,0.43624485,0.03315591,0.011641847,0.39251986,0.05608889,0.037392594,2.363979,-0.085203156,0.0057036225,0.41266385,0.010218402,0.004594807,0.0036110047,0.002184909,-0.39465418,0.75250435,0.7235801,3.073462,0.50901765,0.027550258,0.009527188,0.32536504,0.2405625,0.160375,2.2238977,-0.11989078,0.002667824,0.4340457,0.010249879,0.0053481455,0.004066276,0.0027068958,-0.24079873,0.6464953,0.672503,2.8498383,0.4804982,0.028505854,0.009893233,0.3508962,0.2937182,0.19581212,1.9165261,-0.13616006,0.0031518326,0.6118635,0.012888827,0.003091004,0.007564228,0.005763628,0.0010796037,0.0029275129,0.0046240035,0.0010376791,0.0027301062,0.0027861705,0.0004095584,0.0011307222,-0.30720302,0.10079798,0.2381689,0.6757476,0.06605781,0.16971487,0.80560577,0.10956645,0.25540698,2.780099,0.20126536,0.5258248,0.46943364,0.027819313,0.0727728,0.028946416,0.002524542,0.0065822676,0.010070378,0.0009381341,0.0024226047,0.361554,0.025662784,0.067154825,0.16765553,0.101604156,0.2376293,0.11177035,0.067736104,0.15841952,2.2211893,0.18611117,0.46382833,-0.112919345,0.01846042,0.050956905,0.0038272208,0.0011535777,0.0030357984,0.539237,0.120089054,0.28571126,2,ANGIO,ls8a,31,45
0.014784837,0.006484174,0.0051240106,0.0029372459,-0.34927484,0.70059484,0.8323821,2.7392917,0.46513972,0.03226889,0.011277896,0.36505714,0.13721268,0.09147512,2.2801385,-0.117172696,0.0039198296,0.48227653,0.016566763,0.01573498,0.017736562,0.0077786106,0.00696095,0.003776292,0.0030246736,0.0029182571,0.0034088104,-0.39059904,0.67758304,0.8871489,2.280168,0.3902755,0.028423395,0.009957951,0.43856338,0.08969924,0.059799492,2.0228498,-0.05547385,0.005368621,0.43822813,0.018935781,0.007324762,0.0042573856,0.0025211105,-0.5719847,0.8099082,0.99720687,2.5924098,0.44327098,0.03324268,0.011664048,0.3857408,0.0020974316,0.0013982877,2.58517,-0.26483637,0.003179509,0.2722761,0.009687384,0.0054349997,0.0042414316,0.0028340144,-0.29548427,0.57907665,0.8736706,2.040131,0.34213424,0.016416881,0.005653132,0.49016324,0.1011345,0.067423,1.7824042,-0.123347834,0.0031528785,0.5438228,0.014785745,0.0033210367,0.009248397,0.0067556365,0.00089277,0.0023436109,0.005145944,0.0011070688,0.0027195183,0.002802657,0.00016712966,0.00041613542,-0.40183574,0.10386315,0.27650043,0.6917907,0.0820603,0.23083156,0.89760214,0.06094413,0.16482478,2.413,0.2717212,0.6991606,0.41020513,0.047806893,0.12300548,0.027587961,0.006696602,0.016825799,0.009638256,0.002386193,0.0060109156,0.41988114,0.048630837,0.1251061,0.08253596,0.04964151,0.13511525,0.05502398,0.033094343,0.090076834,2.1676404,0.29847866,0.80276585,-0.1402077,0.07669256,0.20936252,0.0039052097,0.0008992261,0.0022157426,0.43415087,0.100702636,0.27154672,2,ANGIO,ls8a,32,45
0.023573231,0.009984193,0.0067582172,0.003088369,-0.47529316,0.77114624,0.85777056,2.7525449,0.46702862,0.048834074,0.017497774,0.36329967,0.114838526,0.076559015,2.3610528,-0.19268279,0.0047182515,0.35566208,0.024238588,0.018625364,0.021224188,0.009718336,0.007398648,0.0029521051,0.00399553,0.0033880938,0.0033751773,-0.4844501,0.7255879,0.8775533,2.18393,0.3718458,0.032505926,0.0115058515,0.45788947,0.09782381,0.06521588,1.9165157,-0.1355196,0.005175377,0.34729955,0.023371497,0.009565976,0.005093748,0.0023717599,-0.6018259,0.8464248,0.81750184,2.9886005,0.4985713,0.05302266,0.019022938,0.3346043,0.15061703,0.100411355,2.4431872,-0.30506882,0.0035035028,0.2485745,0.020508649,0.009597052,0.0052923593,0.0023682825,-0.5006362,0.77486414,0.8145859,2.623383,0.44802994,0.043699924,0.015579717,0.38118666,0.15326944,0.10217963,2.1369715,-0.2891108,0.0038732581,0.33276737,0.021519685,0.0020643128,0.0049478672,0.00971639,0.00016476365,0.00041821692,0.006135743,0.00097204075,0.0023049,0.0028041264,0.00044685358,0.0010198113,-0.5155513,0.050630443,0.12653273,0.7795058,0.043234017,0.12083691,0.8418529,0.026759816,0.06296736,2.6371145,0.2925882,0.8046706,0.44636893,0.04665931,0.1267255,0.044515647,0.0076797935,0.020516735,0.01590157,0.0028158806,0.0075170863,0.38424504,0.04565021,0.123285174,0.1291372,0.023604706,0.055445626,0.08609147,0.015736472,0.036963753,2.2144318,0.205293,0.5266715,-0.2305955,0.06972646,0.16954923,0.0043175975,0.0006626644,0.001671874,0.32107586,0.04265275,0.10708758,2,ANGIO,ls8a,36,45
0.018516416,0.008570589,0.006302475,0.0030130104,-0.38192642,0.69582677,0.8664236,2.4935338,0.42751414,0.03623179,0.0128004905,0.40103662,0.10735181,0.07156787,2.1604576,-0.152498,0.004528179,0.4472542,0.024238588,0.019106172,0.020432428,0.009645185,0.0077631045,0.003059657,0.0038568918,0.0038576312,0.0032059476,-0.5010634,0.7287503,0.93509024,2.1184046,0.35864675,0.030525457,0.010787242,0.47205263,0.050314948,0.0335433,1.9809004,-0.10811401,0.005411381,0.33238804,0.010853326,0.005193644,0.005093748,0.0016619285,-0.32906353,0.6647591,0.8336047,2.5068557,0.4296891,0.022653112,0.007826097,0.398905,0.13612083,0.09074722,2.0897284,-0.009710516,0.0033715498,0.50481755,0.013261143,0.007301364,0.0064293696,0.0027073177,-0.39140442,0.6948178,0.74771726,2.4290628,0.41675067,0.029809713,0.010434132,0.41168064,0.21652436,0.14434958,1.8162531,-0.06350672,0.0046147676,0.43739566,0.015434264,0.0034889115,0.008252846,0.0076776957,0.0016568353,0.004451541,0.0063971747,0.0009453425,0.0026693563,0.0028099718,0.000785391,0.0021957029,-0.40086442,0.06253667,0.17199987,0.6960385,0.022638446,0.06399119,0.84570897,0.0673925,0.18737298,2.3869643,0.15781921,0.3884511,0.40815017,0.028997613,0.07104236,0.029805018,0.004821105,0.013578678,0.010461991,0.0017693981,0.004974393,0.4209187,0.02991622,0.073147625,0.12757799,0.0599231,0.16620941,0.08505199,0.039948735,0.11080627,2.0118349,0.12977412,0.34420455,-0.08345731,0.052941445,0.14278749,0.0044814693,0.0007274282,0.0020398311,0.43046388,0.062203903,0.1724295,2,ANGIO,ls8a,38,45
0.013140724,0.006820147,0.006302475,0.0029376487,-0.2803717,0.59509444,0.87020254,2.2141361,0.37774926,0.023798455,0.008280608,0.45164248,0.104103796,0.06940253,1.9267482,-0.039448787,0.004528179,0.5620452,0.024238588,0.017943835,0.018728616,0.0100474795,0.0077631045,0.003059657,0.0038568918,0.0037854002,0.0032059476,-0.5162081,0.70768046,0.95809674,1.8640094,0.30167866,0.02462612,0.008681136,0.53647715,0.032099597,0.02139973,1.7859023,-0.12825935,0.005411381,0.31907946,0.010007609,0.005418096,0.005093748,0.0012509028,-0.3477941,0.63825625,0.84283185,2.1915002,0.37333602,0.018719655,0.0064556836,0.45630723,0.12792861,0.08528574,1.8470677,-0.030855449,0.0033715498,0.48390484,0.010199922,0.0063905106,0.0064293696,0.0028344365,-0.33356476,0.6336916,0.7161332,2.2287765,0.38057086,0.02262397,0.007852532,0.44867563,0.24811548,0.16541032,1.596102,0.0030311467,0.0046147676,0.4997385,0.012823023,0.0032066675,0.007936226,0.007169058,0.0017377466,0.0046293833,0.0063971747,0.0009453425,0.0026693563,0.0027020972,0.0009154929,0.0025344975,-0.36948466,0.08835951,0.23583642,0.6436807,0.040576473,0.11258602,0.84681606,0.086637475,0.24196357,2.1246057,0.1510402,0.36476707,0.3583337,0.032811273,0.0788922,0.02244205,0.0022638089,0.0059064664,0.00781749,0.0008390631,0.0022254526,0.4732756,0.03659068,0.087801516,0.12806188,0.077774726,0.21601588,0.08537458,0.051849823,0.14401059,1.788955,0.12203036,0.33064616,-0.048883107,0.04850175,0.1312905,0.0044814693,0.0007274282,0.0020398311,0.466192,0.08981795,0.24296576,2,ANGIO,ls8a,39,45
0.017288387,0.008086649,0.006644294,0.0030130104,-0.49393368,0.78770405,0.74947226,2.852526,0.4808604,0.042306248,0.014980757,0.35056588,0.2148025,0.14320166,2.1378899,-0.09791319,0.0043399315,0.3387467,0.024238588,0.025574926,0.02892031,0.01391993,0.009256734,0.004815635,0.0030249045,0.0058793384,0.004999275,-0.47151294,0.7052276,0.8843238,2.0776174,0.3501469,0.041449707,0.01500038,0.48132008,0.0920828,0.061388534,1.8372871,-0.20120215,0.007036184,0.35914484,0.012711418,0.0063530463,0.003877321,0.0016992919,-0.79154086,0.915661,0.7570541,2.642921,0.4509904,0.02992747,0.010437578,0.37836847,0.20740288,0.13826859,2.0008352,-0.24199745,0.002989533,0.116356626,0.014075429,0.007908208,0.005642317,0.002876808,-0.37563246,0.7010164,0.6892617,2.5822523,0.4416924,0.035525594,0.012512807,0.38725817,0.27592337,0.18394892,1.7798483,-0.16721785,0.004113118,0.4538758,0.01741254,0.0049969195,0.012863508,0.009066958,0.0028818555,0.0075668837,0.0063551664,0.001946186,0.0053794123,0.0033671123,0.0015377493,0.0041800467,-0.53315496,0.15565561,0.4159084,0.7774023,0.08698502,0.21464455,0.77002794,0.07102391,0.1950621,2.538829,0.28453586,0.77490854,0.4309225,0.04882931,0.13071352,0.037302256,0.0049946294,0.012378778,0.01323288,0.0019046881,0.0045628017,0.39937815,0.049207263,0.1307542,0.19755289,0.066446304,0.18384057,0.13170193,0.044297535,0.12256038,1.9389651,0.14058408,0.35804152,-0.17708266,0.05282234,0.14408426,0.0046196915,0.0014859118,0.004046651,0.317031,0.12373546,0.33751917,2,ANGIO,ls8a,40,45
0.013593446,0.008049417,0.006644294,0.003615787,-0.49218726,0.73059183,0.77250385,2.186068,0.37226745,0.02724413,0.00954718,0.45744148,0.19252053,0.12834702,1.6887469,-0.09562746,0.0043399315,0.34031352,0.024238588,0.026768336,0.029785918,0.016363699,0.009256734,0.004815635,0.0030249045,0.007286435,0.004999275,-0.53196806,0.71256286,0.8986907,1.8202425,0.2908413,0.036864128,0.013422219,0.54937685,0.080035925,0.053357285,1.6358355,-0.27739432,0.007036184,0.3055099,0.010811055,0.0052310536,0.003877321,0.0025211778,-0.75236523,0.88912714,0.8583315,2.4078126,0.41311383,0.021332532,0.007364367,0.41531357,0.11435072,0.07623381,2.066703,-0.14862487,0.002989533,0.14131355,0.011272724,0.007604824,0.005642317,0.0031733743,-0.3587108,0.63979304,0.6898833,2.1486382,0.36480513,0.025008008,0.008735212,0.4654102,0.27527004,0.18351336,1.4823104,-0.1481456,0.004113118,0.4719826,0.015611391,0.0065271887,0.015957281,0.009312248,0.004209785,0.011132645,0.0063551664,0.001946186,0.0053794123,0.0041491934,0.0018526646,0.0047652572,-0.5338079,0.14156444,0.39365444,0.74301875,0.09094668,0.2493341,0.8048523,0.08051392,0.20880741,2.1406903,0.20985912,0.5875701,0.36025694,0.044094555,0.12227252,0.0276122,0.0057434677,0.015531596,0.009767244,0.0022497876,0.006057852,0.47188553,0.048620597,0.13406327,0.1655443,0.07533246,0.19523412,0.11036287,0.050221644,0.13015607,1.718399,0.2149125,0.58439267,-0.16744806,0.067032225,0.18176687,0.0046196915,0.0014859118,0.004046651,0.31477988,0.117835864,0.33066905,2,ANGIO,ls8a,41,45
0.011369635,0.010876765,0.013842572,0.011620715,0.17768145,0.04656259,0.664945,1.5720285,0.222404,0.017676493,0.0062218355,0.63611984,0.30186078,0.20124052,1.0453131,0.11997922,0.014135182,1.4321463,0.04031973,0.04559677,0.047413107,0.032988448,0.03474472,0.029511292,0.027970465,0.022250999,0.026466498,-0.109695636,0.28352353,0.961691,1.4372635,0.1794077,0.037279345,0.014424659,0.69576627,0.029292632,0.01952842,1.3822037,0.02592929,0.032128006,0.8022957,0.007127604,0.0033973043,0.0043717087,0.003193544,0.158562,0.27452767,0.8673265,2.4189377,0.4150238,0.014133435,0.004820587,0.4134029,0.10657398,0.07104932,2.0980113,0.12542175,0.0037078978,1.3768799,0.008563494,0.006998349,0.010227185,0.0062633185,0.19103308,0.039000362,0.7687221,1.5917873,0.22833227,0.011989705,0.0041415496,0.6282232,0.19613904,0.13075936,1.2236432,0.18744464,0.009620596,1.4722872,0.018164376,0.015911411,0.038469166,0.013565216,0.011521717,0.029591143,0.015796546,0.011449847,0.030373013,0.010832144,0.007249732,0.019057455,0.104395226,0.12414298,0.3007287,0.16090354,0.11819511,0.24452317,0.81567115,0.11058103,0.29674602,1.7550043,0.3879068,0.9816742,0.26129195,0.09074294,0.2356161,0.020269746,0.01002827,0.02528964,0.0074021574,0.00412325,0.01028311,0.59337807,0.10713946,0.28236338,0.1584666,0.10168562,0.27256814,0.105644405,0.06779042,0.1817121,1.4372928,0.3996492,1.0526981,0.114693716,0.057694994,0.16151536,0.01489792,0.01061278,0.02842011,1.2709023,0.27266228,0.6699915,2,ANGIO,ls8a,46,45
0.016225576,0.0028656493,0.0025006244,0.0027504445,0.020833954,0.62959313,1.2344606,4.5866756,0.64200604,0.029877938,0.010278201,0.2180219,-0.15739459,-0.10492973,5.6620746,-0.068021916,0.00247671,1.0425509,0.01411301,0.016742371,0.015276525,0.005875258,0.0042261304,0.0026301716,0.002956257,0.0031358937,0.0029357984,-0.33360994,0.6776027,1.0959535,2.6001413,0.4444667,0.027059104,0.009401267,0.3845936,-0.06867095,-0.045780633,2.8496356,-0.16325733,0.003428151,0.4996876,0.010686341,0.0024238809,0.0015952238,0.0023719647,-0.0971583,0.69058406,0.9805734,4.4960947,0.636106,0.024762712,0.008474162,0.22241412,0.014712138,0.009808092,4.408755,-0.20617901,0.0018298052,0.82288724,0.0162123,0.0036987958,0.0029729803,0.0028780745,0.07088108,0.56625724,1.0531319,4.16198,0.61255234,0.03379613,0.011695561,0.24026942,-0.03881819,-0.025878794,4.383117,-0.108788796,0.0028224005,1.1525741,0.014966647,0.0024804622,0.0060560303,0.003715896,0.0013280963,0.003451377,0.0028237395,0.0009490294,0.0026309066,0.0027840943,0.00027548964,0.000763929,-0.0847633,0.15608831,0.404491,0.64100933,0.048772264,0.124326825,1.0910299,0.09251148,0.25388718,3.9612231,0.80158055,1.9865344,0.5837828,0.081185475,0.19753933,0.028873973,0.0033701558,0.009033419,0.009962298,0.0011867287,0.0032213992,0.26632476,0.068789005,0.1665717,-0.0625429,0.062381085,0.17210673,-0.041695267,0.04158739,0.11473782,4.325896,0.9968522,2.812439,-0.13656177,0.05250777,0.1381571,0.0026392667,0.0005782579,0.0015983457,0.8794249,0.24930778,0.65288645,2,ANGIO,ls8a,54,45
0.011820357,0.007973901,0.006035601,0.00485755,-0.2569157,0.5107765,0.8119598,1.8256788,0.29220593,0.018900003,0.0065839,0.54774034,0.15566532,0.10377688,1.4823788,-0.13835602,0.0049610618,0.5911956,0.017125227,0.022224346,0.024069795,0.012057075,0.007434556,0.0028082,0.0034751364,0.0040738764,0.0036116596,-0.5389976,0.7390554,0.9233289,1.9963195,0.33251473,0.033609733,0.01201272,0.5009212,0.059795324,0.03986355,1.8432602,-0.23715395,0.0051213778,0.29954666,0.010894196,0.0067639407,0.0056254584,0.0037161445,-0.29687396,0.56813514,0.818133,1.9686592,0.32629567,0.01889702,0.0065519726,0.5079588,0.1500437,0.100029126,1.6106262,-0.091891564,0.0046171923,0.5421688,0.008252558,0.0067365365,0.005291382,0.004231253,-0.095149934,0.38177702,0.66336966,1.8466958,0.2974316,0.016479399,0.0057038153,0.54150647,0.3035671,0.20237808,1.2250429,-0.12014992,0.004347962,0.8262326,0.013297864,0.0053173737,0.013971788,0.008382863,0.002179357,0.0053205388,0.006096749,0.00081611844,0.002143174,0.004219706,0.00041286155,0.0011414054,-0.29698431,0.15883407,0.44384766,0.549936,0.12836303,0.35727838,0.8041978,0.09257324,0.25995922,1.9093384,0.07417495,0.1706407,0.31211197,0.017530076,0.040308803,0.021971539,0.006791505,0.017130334,0.007713102,0.0025073525,0.006308905,0.5245317,0.020364799,0.04681915,0.16726786,0.08740584,0.24377179,0.11151191,0.05827056,0.16251454,1.540327,0.22331174,0.61821723,-0.14688787,0.054681506,0.14526239,0.0047618984,0.0003004891,0.0007734159,0.5647859,0.18702623,0.52668595,2,ANGIO,ls8a,24,46
0.010706339,0.0068191,0.006035601,0.0047446257,-0.18251218,0.42486632,0.91671103,1.7126968,0.2627268,0.014059741,0.004859967,0.58387315,0.06518049,0.04345366,1.5700493,-0.060950365,0.0049610618,0.69131327,0.017125227,0.019985516,0.020946112,0.0101565365,0.007434556,0.0028082,0.0034751364,0.003640494,0.0036116596,-0.47536162,0.70586395,0.95413923,2.0623262,0.34690204,0.030473135,0.010789575,0.48488867,0.035202447,0.023468299,1.9677471,-0.15473622,0.0051213778,0.35559916,0.012330241,0.0057543805,0.0056254584,0.0030439536,-0.22153129,0.60822856,0.8190698,2.61608,0.4469154,0.026784033,0.009299565,0.3822504,0.149194,0.099462666,2.1427536,-0.0113289775,0.0046171923,0.6372878,0.0067135566,0.0051304507,0.005291382,0.0030030697,0.040714916,0.30211642,0.64646584,2.0241854,0.33866554,0.015289221,0.005254553,0.49402443,0.3220837,0.21472247,1.308568,0.015441716,0.004347962,1.0848839,0.012433914,0.0048151957,0.0132719595,0.0069651175,0.0019389665,0.005026086,0.006096749,0.00081611844,0.002143174,0.0036080359,0.00070304034,0.001741556,-0.20967254,0.18314125,0.5160765,0.5102688,0.1569033,0.40374753,0.8340965,0.11902362,0.3076734,2.103822,0.3253656,0.90338326,0.34880245,0.065462835,0.18418857,0.021651533,0.0071112155,0.016413394,0.0075509152,0.0025525072,0.005929608,0.48625916,0.07142914,0.20162275,0.14291516,0.111563325,0.28688127,0.09527677,0.07437555,0.19125417,1.7472795,0.3274462,0.8341856,-0.052893464,0.06487327,0.17017794,0.0047618984,0.0003004891,0.0007734159,0.69227105,0.2600562,0.72928476,2,ANGIO,ls8a,25,46
0.01589346,0.006521449,0.004477622,0.0035777164,-0.25113603,0.6129286,0.9771279,2.4941468,0.4276147,0.027957933,0.009744028,0.40093786,0.0173521,0.011568067,2.4371018,-0.18581799,0.0037856037,0.59854597,0.016566763,0.020506453,0.021461125,0.008181284,0.006341111,0.0050661336,0.003475367,0.004146319,0.0031041936,-0.4498778,0.74727,0.9555158,2.6231945,0.44800127,0.03760983,0.013279841,0.38121396,0.03412178,0.022747856,2.5065048,-0.12671271,0.0057036225,0.37942573,0.014228454,0.0051186467,0.0036110047,0.001699224,-0.43923503,0.7932473,0.82255334,3.379383,0.5433152,0.034969956,0.012179255,0.29591128,0.14604191,0.097361274,2.7797244,-0.17270337,0.002667824,0.3896258,0.012393868,0.0060428074,0.004066276,0.0027492691,-0.29741487,0.6712992,0.7448933,2.753424,0.46715364,0.03040753,0.01059563,0.36318338,0.21930236,0.14620157,2.0510082,-0.19552013,0.0031518326,0.5415257,0.015755558,0.0030092786,0.008112585,0.006466047,0.0011112748,0.0030626375,0.0046240035,0.0010376791,0.0027301062,0.0030431321,0.00092130963,0.0024470948,-0.35941592,0.08678005,0.19874176,0.7061863,0.0692488,0.18031865,0.8750226,0.09564427,0.2322346,2.812537,0.33986458,0.88523626,0.4715212,0.04374477,0.11570048,0.032736313,0.0037748006,0.0096518975,0.011449689,0.0013711693,0.0035358137,0.36031163,0.039506484,0.10502657,0.104204535,0.08284445,0.20195025,0.06946969,0.055229634,0.1346335,2.4435847,0.26033974,0.72871614,-0.17018855,0.026374428,0.06880742,0.0038272208,0.0011535777,0.0030357984,0.4772808,0.09498903,0.21912023,2,ANGIO,ls8a,31,46
0.014620474,0.006968684,0.0051240106,0.0033893683,-0.38050377,0.6760991,0.9034865,2.3221388,0.39797857,0.026417583,0.009213589,0.43063664,0.07605488,0.050703254,2.098022,-0.15254432,0.0039198296,0.44874546,0.016566763,0.018504351,0.020629903,0.0105224885,0.00696095,0.003776292,0.0030246736,0.004254651,0.0034088104,-0.51062524,0.7163897,0.89696705,1.9605517,0.32445058,0.028543828,0.010107415,0.5100598,0.08147151,0.05431434,1.7585511,-0.20370916,0.005368621,0.32395446,0.016416723,0.0066145808,0.0042573856,0.001960756,-0.53667635,0.80719054,0.8782256,2.8260326,0.4772657,0.034489695,0.012078468,0.35385227,0.09725176,0.064834505,2.4818957,-0.21681385,0.003179509,0.3015093,0.009175665,0.005782358,0.0042414316,0.0025373858,-0.32349044,0.63278085,0.69819456,2.2727675,0.38889694,0.021273678,0.0073596197,0.43999112,0.26658133,0.17772089,1.5868353,-0.15372676,0.0031528785,0.5111543,0.014679303,0.0034620485,0.009328687,0.007472028,0.0018130682,0.0047401306,0.005145944,0.0011070688,0.0027195183,0.0030355402,0.0008681509,0.0022938948,-0.43782395,0.08864194,0.2131859,0.70811504,0.06439076,0.17440969,0.84421843,0.08481536,0.20529193,2.3453727,0.31021464,0.8654809,0.39714795,0.05425064,0.1528151,0.027681196,0.0047368975,0.013216017,0.009689773,0.0016982824,0.004718848,0.43363497,0.055352103,0.1562075,0.13033986,0.07904355,0.19052646,0.086893246,0.052695706,0.12701763,1.981326,0.3425783,0.8950604,-0.18169852,0.028939338,0.06426953,0.0039052097,0.0008992261,0.0022157426,0.39634088,0.08683488,0.209645,2,ANGIO,ls8a,32,46
0.021578632,0.009091563,0.0067582172,0.003615787,-0.43824616,0.75591165,0.84472764,2.8097522,0.47503173,0.046162676,0.016453505,0.35590273,0.12625605,0.0841707,2.3734763,-0.14721617,0.0047182515,0.39058176,0.024238588,0.019666824,0.022015497,0.009718336,0.007398648,0.0029521051,0.00399553,0.0037492837,0.0033751773,-0.4844501,0.7341402,0.8933169,2.2653542,0.38750935,0.034689803,0.012297161,0.4414314,0.08452044,0.056346957,2.0236802,-0.1355196,0.005175377,0.34729955,0.016795672,0.007997509,0.005093748,0.0021849768,-0.54163307,0.8048006,0.76394004,2.7490501,0.4665319,0.039590146,0.013988072,0.3637614,0.20073773,0.13382515,2.1001103,-0.221809,0.0035035028,0.29732472,0.016208874,0.008168186,0.0052923593,0.002410666,-0.43783587,0.73671955,0.76941746,2.579078,0.44119722,0.036557216,0.012898228,0.38773483,0.1954729,0.13031526,1.9843884,-0.21364845,0.0038732581,0.39097852,0.018562501,0.002178177,0.0053697582,0.008743899,0.00069981086,0.0017208271,0.006135743,0.00097204075,0.0023049,0.0029901785,0.00069853617,0.0015643069,-0.4755413,0.042603154,0.1037972,0.757893,0.02835825,0.07066041,0.81785053,0.054013096,0.12937689,2.6008086,0.21132609,0.54439807,0.44256753,0.034137577,0.08752239,0.03924996,0.0043573864,0.011472873,0.013909241,0.0015890595,0.0041563436,0.38720757,0.033429846,0.08552867,0.15174678,0.04868584,0.11621729,0.10116452,0.03245723,0.0774782,2.1204138,0.1519154,0.38908792,-0.1795483,0.03851195,0.086289406,0.0043175975,0.0006626644,0.001671874,0.35654616,0.03852495,0.0936538,2,ANGIO,ls8a,36,46
0.01634567,0.00901715,0.0067582172,0.0041806996,-0.43492016,0.70774597,0.7877498,2.3011475,0.3941504,0.03322026,0.011732665,0.43456513,0.17808674,0.118724495,1.8127294,-0.14319357,0.0047182515,0.39380497,0.024238588,0.017863626,0.019957155,0.010486253,0.007398648,0.0029521051,0.00399553,0.003893746,0.0033751773,-0.5130113,0.71068645,0.8950984,1.9031713,0.31109855,0.026782032,0.009470902,0.525438,0.083030894,0.05535393,1.7035264,-0.1726374,0.005175377,0.32186654,0.016795672,0.008408416,0.005093748,0.0019608238,-0.5590947,0.8048006,0.76394004,2.6147082,0.44670534,0.038397394,0.013577165,0.38245124,0.20073773,0.13382515,1.9974811,-0.24549142,0.0035035028,0.28279492,0.015142891,0.009164245,0.0052923593,0.0030462807,-0.48314705,0.72606695,0.7525162,2.195814,0.3741817,0.031057112,0.010958754,0.45541126,0.21182397,0.14121598,1.6523864,-0.26782796,0.0038732581,0.34848323,0.016536964,0.0009755761,0.002720735,0.009269016,0.0007577451,0.0020778365,0.006135743,0.00097204075,0.0023049,0.0032703874,0.000863485,0.0022198758,-0.4975433,0.04515735,0.124174565,0.7373251,0.039573465,0.09705466,0.79982615,0.056455027,0.14258218,2.2537103,0.2543616,0.7115369,0.38153398,0.048532687,0.1356068,0.032364197,0.004183341,0.011615362,0.011434872,0.0014800308,0.0041062627,0.4494664,0.051283788,0.14298677,0.16841984,0.05077668,0.12879308,0.11227989,0.03385112,0.085862055,1.7915308,0.13226001,0.34509468,-0.20728758,0.05107188,0.124634385,0.0043175975,0.0006626644,0.001671874,0.33673742,0.04039061,0.111010045,2,ANGIO,ls8a,37,46
